severity,code,review,scope,ncts,message
P1,T05b,ANTIVEGF_NAMD_NMA_REVIEW,trial,NCT03823300,"Sign-mixed effect: HR=0.5, LCI=-0.85, UCI=1.85 — scale confusion likely"
P1,T05b,ANTIVEGF_NAMD_NMA_REVIEW,trial,NCT04423718,"Sign-mixed effect: HR=1.0, LCI=-0.4, UCI=2.5 — scale confusion likely"
P1,T05b,ANTIVEGF_NAMD_NMA_REVIEW,trial,NCT02307682,"Sign-mixed effect: HR=-0.2, LCI=-1.5, UCI=1.1 — scale confusion likely"
P1,T05b,ANTIVEGF_NAMD_NMA_REVIEW,trial,NCT02434328,"Sign-mixed effect: HR=0.7, LCI=-0.6, UCI=2.0 — scale confusion likely"
P1,T05b,ANTIVEGF_NAMD_NMA_REVIEW,trial,NCT00593450,"Sign-mixed effect: HR=-0.5, LCI=-2.5, UCI=1.5 — scale confusion likely"
P1,T05b,ANTIVEGF_NAMD_NMA_REVIEW,trial,ISRCTN92166560,"Sign-mixed effect: HR=-1.37, LCI=-3.75, UCI=1.01 — scale confusion likely"
P1,T05b,BPH_PROCEDURAL_NMA_REVIEW,trial,NCT02505919,"Sign-mixed effect: HR=-1.7, LCI=-3.6, UCI=0.2 — scale confusion likely"
P1,T05b,BPH_PROCEDURAL_NMA_REVIEW,trial,NCT05085848,"Sign-mixed effect: HR=-2.5, LCI=-5.0, UCI=0.0 — scale confusion likely"
P1,T05b,CARDIAC_CONTRACTILITY_MOD_NMA_REVIEW,trial,NCT05000355,"Sign-mixed effect: HR=0.2, LCI=-0.4, UCI=0.8 — scale confusion likely"
P1,T05b,CARDIAC_LBBP_CRT_NMA_REVIEW,trial,NCT04305561,"Sign-mixed effect: HR=1.5, LCI=-3.5, UCI=6.5 — scale confusion likely"
P1,T05b,CARDIAC_LBBP_CRT_NMA_REVIEW,trial,NCT03734991,"Sign-mixed effect: HR=2.5, LCI=-0.5, UCI=5.5 — scale confusion likely"
P1,T05b,CTEPH_NMA_REVIEW,trial,NCT04199604,"Sign-mixed effect: HR=-8.0, LCI=-22.0, UCI=6.0 — scale confusion likely"
P1,T05b,DIABETIC_MACULAR_EDEMA_REVIEW,trial,NCT03622580,"Sign-mixed effect: HR=-0.2, LCI=-2.1, UCI=1.7 — scale confusion likely"
P1,T05b,DIABETIC_MACULAR_EDEMA_REVIEW,trial,NCT03622593,"Sign-mixed effect: HR=1.5, LCI=-0.4, UCI=3.4 — scale confusion likely"
P1,T05b,DIABETIC_RETINOPATHY_REVIEW,trial,NCT01489189,"Sign-mixed effect: HR=2.2, LCI=-0.5, UCI=5.0 — scale confusion likely"
P1,T05b,INCRETINS_T2D_NMA_REVIEW,trial,NCT01624259,"Sign-mixed effect: HR=-0.06, LCI=-0.19, UCI=0.07 — scale confusion likely"
P1,T05b,INCRETINS_T2D_NMA_REVIEW,trial,NCT02863419,"Sign-mixed effect: HR=-0.1, LCI=-0.2, UCI=0.0 — scale confusion likely"
P1,T05b,MR_FUS_TREMOR_NMA_REVIEW,trial,NCT05000339,"Sign-mixed effect: HR=-2.0, LCI=-6.0, UCI=2.0 — scale confusion likely"
P1,T05b,NEUROENDOCRINE_PITUITARY_NMA_REVIEW,trial,NCT02968004,"Sign-mixed effect: HR=0.05, LCI=-0.3, UCI=0.4 — scale confusion likely"
P1,T05b,NEUROENDOCRINE_PITUITARY_NMA_REVIEW,trial,NCT01515319,"Sign-mixed effect: HR=0.4, LCI=-0.1, UCI=0.9 — scale confusion likely"
P1,T05b,OBESITY_ENDOSCOPIC_NMA_REVIEW,trial,NCT05000645,"Sign-mixed effect: HR=-2.0, LCI=-4.5, UCI=0.5 — scale confusion likely"
P1,T05b,PARKINSON_NEW_AGENTS_NMA_REVIEW,trial,NCT03100149,"Sign-mixed effect: HR=-2.2, LCI=-4.45, UCI=0.05 — scale confusion likely"
P1,T05b,PHYSICAL_REHAB_OLDER_REVIEW,trial,NCT00871715,"Sign-mixed effect: HR=1.0, LCI=-2.4, UCI=4.4 — scale confusion likely"
P1,T05b,SCHIZO_NEW_AGENTS_BROAD_NMA_REVIEW,trial,NCT05068583,"Sign-mixed effect: HR=-2.1, LCI=-5.1, UCI=0.9 — scale confusion likely"
P2,T06,ALOPECIA_JAKI_REVIEW,trial,NCT03732807,"publishedHR=35.27 outside sanity range [0.05, 20] on HR scale"
P2,T06,ALOPECIA_JAKI_REVIEW,trial,NCT04518995,"publishedHR=45.83 outside sanity range [0.05, 20] on HR scale"
P2,T06,ALOPECIA_JAKI_REVIEW,trial,NCT04797650,"publishedHR=36.86 outside sanity range [0.05, 20] on HR scale"
P2,T06,ANTIVEGF_NAMD_NMA_REVIEW,trial,NCT00061594,"publishedHR=20.8 outside sanity range [0.05, 20] on HR scale"
P2,T06,BIMEKIZUMAB_PSORIASIS_REVIEW,trial,NCT03410992,"publishedHR=67.27 outside sanity range [0.05, 20] on HR scale"
P2,T06,COMPLEMENT_C5_BROAD_NMA_REVIEW,trial,NCT04201262,"publishedHR=0.025 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT00855881,"publishedHR=39.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT00910429,"publishedHR=51.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT01416636,"publishedHR=31.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT02060721,"publishedHR=35.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT04293965,"publishedHR=42.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT04832763,"publishedHR=48.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT00879008,"publishedHR=60.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT05133480,"publishedHR=65.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,CTEPH_NMA_REVIEW,trial,NCT04116309,"publishedHR=70.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,EOE_BIOLOGIC_NMA_REVIEW,trial,NCT04612985,"publishedHR=27.69 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04449029,"publishedHR=55.7 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04676802,"publishedHR=71.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04978038,"publishedHR=101 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04412135,"publishedHR=30.4 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT04449029,"publishedHR=35.5 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT04249999,"publishedHR=25.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT06000801,"publishedHR=25.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,HCV_DAA_NEW_NMA_REVIEW,trial,NCT02201953,"publishedHR=99.04 outside sanity range [0.05, 20] on HR scale"
P2,T06,HCV_DAA_NEW_NMA_REVIEW,trial,NCT02639338,"publishedHR=31.13 outside sanity range [0.05, 20] on HR scale"
P2,T06,HEMOPHILIA_FACTOR_PROPHYLAXIS_REVIEW,trial,NCT02847637,"publishedHR=0.04 outside sanity range [0.05, 20] on HR scale"
P2,T06,HEPATITIS_HCV_DAA_REVIEW,trial,NCT02201940,"publishedHR=99.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,HEP_D_BULEVIRTIDE_NMA_REVIEW,trial,NCT03852719,"publishedHR=47.5 outside sanity range [0.05, 20] on HR scale"
P2,T06,HPV_DOSE_REDUCTION_REVIEW,trial,NCT03675256,"publishedHR=0.025 outside sanity range [0.05, 20] on HR scale"
P2,T06,HPV_VACCINE_SCHEDULES_REVIEW,trial,NCT00092534,"publishedHR=0.024 outside sanity range [0.05, 20] on HR scale"
P2,T06,HPV_VACCINE_SCHEDULES_REVIEW,trial,NCT03675256,"publishedHR=0.032 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL23_PSORIASIS_REVIEW,trial,NCT02207231,"publishedHR=25.8 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL23_PSORIASIS_REVIEW,trial,NCT02684370,"publishedHR=59.21 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL23_PSORIASIS_REVIEW,trial,NCT01722331,"publishedHR=48.38 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT02207231,"publishedHR=86.76 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT02684370,"publishedHR=74.83 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01474512,"publishedHR=252.18 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01646177,"publishedHR=63.64 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01365455,"publishedHR=314.11 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT03370133,"publishedHR=88.6 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT02207244,"publishedHR=147.09 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT02684357,"publishedHR=135.52 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01708590,"publishedHR=381.26 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT01722331,"publishedHR=25.28 outside sanity range [0.05, 20] on HR scale"
P2,T06,IL_PSORIASIS_NMA_REVIEW,trial,NCT03410992,"publishedHR=871.9 outside sanity range [0.05, 20] on HR scale"
P2,T06,ITP_NEW_THERAPY_NMA_REVIEW,trial,NCT01438840,"publishedHR=24.12 outside sanity range [0.05, 20] on HR scale"
P2,T06,LENACAPAVIR_PREP_REVIEW,trial,NCT04994509,"publishedHR=0.02 outside sanity range [0.05, 20] on HR scale"
P2,T06,MITAPIVAT_THALASSEMIA_REVIEW,trial,NCT04770753,"publishedHR=24.7 outside sanity range [0.05, 20] on HR scale"
P2,T06,MPOX_VACCINE_NMA_REVIEW,trial,NCT05000405,"publishedHR=20.6 outside sanity range [0.05, 20] on HR scale"
P2,T06,MYELOFIBROSIS_NEW_JAKI_REVIEW,trial,NCT01773187,"publishedHR=39.51 outside sanity range [0.05, 20] on HR scale"
P2,T06,NMOSD_BIOLOGICS_REVIEW,trial,NCT04201262,"publishedHR=0.025 outside sanity range [0.05, 20] on HR scale"
P2,T06,OBESITY_DRUGS_REVIEW,trial,NCT04184622,"publishedHR=36.7 outside sanity range [0.05, 20] on HR scale"
P2,T06,PBC_NEW_AGENTS_REVIEW,trial,NCT01654731,"publishedHR=63.0 outside sanity range [0.05, 20] on HR scale"
P2,T06,PFO_STROKE_CLOSURE_NMA_REVIEW,trial,NCT00562289,"publishedHR=0.03 outside sanity range [0.05, 20] on HR scale"
P2,T06,PNH_NEW_COMPLEMENT_REVIEW,trial,NCT04558918,"publishedHR=33.87 outside sanity range [0.05, 20] on HR scale"
P2,T06,POLYCYTHEMIA_VERA_REVIEW,trial,NCT01243944,"publishedHR=28.6 outside sanity range [0.05, 20] on HR scale"
P2,T06,RECURRENT_PERICARDITIS_NMA_REVIEW,trial,NCT03737110,"publishedHR=0.04 outside sanity range [0.05, 20] on HR scale"
P2,T06,SMA_TREATMENTS_BROAD_REVIEW,trial,NCT02193074,"publishedHR=50.5 outside sanity range [0.05, 20] on HR scale"
P2,T07,DENGUE_VACCINE_NEW_NMA_REVIEW,trial,NCT02406729,CI ratio UCI/LCI=276.7x >100x — degenerate
P2,T07,DUCHENNE_GENE_THERAPY_REVIEW,trial,NCT01396239,CI ratio UCI/LCI=211.6x >100x — degenerate
P2,T07,DUCHENNE_GENE_THERAPY_REVIEW,trial,NCT02310906,CI ratio UCI/LCI=223.6x >100x — degenerate
P2,T07,EOE_BIOLOGIC_NMA_REVIEW,trial,NCT02379052,CI ratio UCI/LCI=307.6x >100x — degenerate
P2,T07,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04449029,CI ratio UCI/LCI=266.5x >100x — degenerate
P2,T07,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04676802,CI ratio UCI/LCI=260.2x >100x — degenerate
P2,T07,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04978038,CI ratio UCI/LCI=257.1x >100x — degenerate
P2,T07,HBV_FUNCTIONAL_CURE_REVIEW,trial,NCT04412135,CI ratio UCI/LCI=258.4x >100x — degenerate
P2,T07,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT04792749,CI ratio UCI/LCI=272.8x >100x — degenerate
P2,T07,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT04249999,CI ratio UCI/LCI=266.7x >100x — degenerate
P2,T07,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT04129554b,CI ratio UCI/LCI=284.4x >100x — degenerate
P2,T07,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT06000801,CI ratio UCI/LCI=274.8x >100x — degenerate
P2,T07,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT06000802,CI ratio UCI/LCI=276.5x >100x — degenerate
P2,T07,HBV_NEW_AGENTS_NMA_REVIEW,trial,NCT06000803,CI ratio UCI/LCI=276.5x >100x — degenerate
P2,T07,HCV_DAA_NEW_NMA_REVIEW,trial,NCT02201953,CI ratio UCI/LCI=249.4x >100x — degenerate
P2,T07,HEP_D_BULEVIRTIDE_NMA_REVIEW,trial,NCT03852719,CI ratio UCI/LCI=257.4x >100x — degenerate
P2,T07,ITP_NEW_AGENTS_REVIEW,trial,NCT02076399,CI ratio UCI/LCI=263.1x >100x — degenerate
P2,T07,ITP_NEW_AGENTS_REVIEW,trial,NCT02075021,CI ratio UCI/LCI=264.1x >100x — degenerate
P2,T07,ITP_NEW_THERAPY_NMA_REVIEW,trial,NCT01438840,CI ratio UCI/LCI=242.9x >100x — degenerate
P2,T07,ITP_NEW_THERAPY_NMA_REVIEW,trial,NCT02076412,CI ratio UCI/LCI=261.8x >100x — degenerate
P2,T07,MYELOFIBROSIS_NEW_JAKI_REVIEW,trial,NCT01773187,CI ratio UCI/LCI=264.6x >100x — degenerate
P2,T07,PBC_NEW_AGENTS_REVIEW,trial,NCT01654731,CI ratio UCI/LCI=256.7x >100x — degenerate
P2,T07,PFO_STROKE_CLOSURE_NMA_REVIEW,trial,NCT00562289,CI ratio UCI/LCI=260.0x >100x — degenerate
P2,T07,PFO_STROKE_CLOSURE_NMA_REVIEW,trial,NCT01550588,CI ratio UCI/LCI=325.0x >100x — degenerate
P2,T07,PNH_NEW_COMPLEMENT_REVIEW,trial,NCT04558918,CI ratio UCI/LCI=253.2x >100x — degenerate
P2,T07,POLYCYTHEMIA_VERA_REVIEW,trial,NCT01243944,CI ratio UCI/LCI=268.0x >100x — degenerate
P2,T07,SMA_TREATMENTS_BROAD_REVIEW,trial,NCT02193074,CI ratio UCI/LCI=250.0x >100x — degenerate
